ssyk96_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk96_1,ssyk96_2,ssyk96_3
1222 Production and operations managers in manufacturing,2013,3.0518269538879395,0.19047045707702637,1.244960069656372,0.11591305583715439,,,,0.001278785290196538,,0.029743215069174767,0.001278785290196538,27.1299991607666,64.62999725341797,22.59000015258789,68.61000061035156,,,,59.79999923706055,,56.38999938964844,59.79999923706055,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2014,5.027641773223877,0.2037397027015686,1.9859232902526855,0.151558980345726,,,0.002830290701240301,0.011083104647696018,,0.03794606402516365,0.011083104647696018,28.270000457763672,64.62999725341797,22.59000015258789,68.61000061035156,,,61.5099983215332,59.79999923706055,,56.38999938964844,59.79999923706055,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2015,8.786559104919434,0.2181982547044754,2.726886510848999,0.191689133644104,,0.02664533630013466,0.004755997098982334,0.02006913349032402,0.002807282842695713,0.20240944623947144,0.07756463438272476,33.380001068115234,64.62999725341797,22.59000015258789,68.61000061035156,,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,62.63999938964844,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2016,13.768515586853027,0.27089205384254456,2.9373385906219482,0.1959151178598404,0.04864538833498955,0.34510600566864014,0.12454267591238022,0.03335863724350929,0.007954171858727932,0.22923946380615234,0.5390163660049438,51.279998779296875,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,65.7699966430664,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2017,14.308551788330078,0.27269381284713745,2.9563353061676025,0.21816615760326385,0.06711559742689133,0.34515494108200073,0.1279461681842804,0.03570755571126938,0.011486273258924484,0.23869015276432037,0.5420902371406555,50.9900016784668,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,65.7699966430664,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2018,16.740516662597656,0.2728448212146759,3.386911630630493,0.2310909628868103,0.06715010106563568,0.4081229567527771,0.13448825478553772,0.0847727507352829,0.01590324193239212,0.26257362961769104,0.7649412751197815,53.84000015258789,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,64.91000366210938,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2019,21.812793731689453,0.2729240655899048,4.259493350982666,0.30363819003105164,0.07246340811252594,0.4552057087421417,0.181122288107872,0.12150730192661285,0.030763348564505577,0.3129673898220062,0.9316732883453369,53.84000015258789,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,65.19999694824219,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2020,24.288341522216797,0.2729623019695282,4.2862629890441895,0.37109148502349854,0.08608154952526093,0.5469663143157959,0.18359152972698212,0.2988181412220001,0.03399825468659401,0.352361798286438,1.4550518989562988,55.81999969482422,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,63.779998779296875,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2021,26.567663192749023,0.27304980158805847,4.290344715118408,0.4387657642364502,0.15236929059028625,0.7038204073905945,0.1939166635274887,0.35868847370147705,0.03543383255600929,0.3719465732574463,1.864980697631836,57.529998779296875,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,64.05999755859375,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2022,28.899982452392578,0.27304989099502563,4.302884101867676,0.45336413383483887,0.17375947535037994,0.7359052300453186,0.22995644807815552,0.7029833793640137,0.0361291728913784,0.39996373653411865,2.4509057998657227,57.529998779296875,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,62.93000030517578,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1222 Production and operations managers in manufacturing,2023,32.186378479003906,0.2730499505996704,4.306175231933594,0.45626795291900635,0.23683424293994904,0.7391512393951416,0.3763227164745331,0.9114266633987427,0.036533720791339874,0.6863007545471191,2.7144551277160645,57.2400016784668,64.62999725341797,22.59000015258789,68.61000061035156,64.91000366210938,68.61000061035156,61.5099983215332,59.79999923706055,57.810001373291016,56.38999938964844,62.63999938964844,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2010,0.26167958974838257,0.08217822015285492,,0.02730947732925415,,,,,,0.0035702551249414682,,65.4800033569336,63.209999084472656,,72.58999633789062,,,,,,56.959999084472656,,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2011,0.435599148273468,0.16353566944599152,,0.03251582011580467,,,,,,0.0071405102498829365,,64.05999755859375,63.4900016784668,,72.87000274658203,,,,,,56.68000030517578,,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2012,0.655526876449585,0.1767728179693222,,0.0835995152592659,,,,0.00046315029612742364,,0.018510932102799416,0.00046315029612742364,63.209999084472656,63.209999084472656,,72.58999633789062,,,,60.939998626708984,,56.68000030517578,60.650001525878906,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2013,3.0404162406921387,0.1900099664926529,1.2287721633911133,0.11855076253414154,,,,0.0012944343034178019,,0.029881354421377182,0.0012944343034178019,24.56999969482422,63.209999084472656,20.8799991607666,72.87000274658203,,,,60.939998626708984,,56.68000030517578,60.650001525878906,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2014,5.008044719696045,0.20324711501598358,1.960100769996643,0.15500782430171967,,,0.0028696150984615088,0.01121873315423727,,0.03812230005860329,0.01121873315423727,26.559999465942383,63.209999084472656,20.600000381469727,72.87000274658203,,,62.06999969482422,60.650001525878906,,56.959999084472656,60.939998626708984,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2015,8.768104553222656,0.2176707237958908,2.691429376602173,0.19605118036270142,,0.02741408720612526,0.0048220776952803135,0.02031472697854042,0.0028433394618332386,0.2033495306968689,0.07918864488601685,32.2400016784668,63.209999084472656,20.600000381469727,72.87000274658203,,73.1500015258789,62.36000061035156,60.650001525878906,58.380001068115234,56.959999084472656,66.05000305175781,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2016,13.800139427185059,0.27023714780807495,2.8991448879241943,0.2003733366727829,0.049690961837768555,0.3550627529621124,0.12627308070659637,0.033766862004995346,0.008056335151195526,0.23030416667461395,0.552554190158844,52.130001068115234,63.209999084472656,20.8799991607666,72.58999633789062,67.76000213623047,73.1500015258789,62.36000061035156,60.939998626708984,58.380001068115234,56.68000030517578,68.04000091552734,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2017,14.34516716003418,0.27203452587127686,2.9178946018218994,0.2231307178735733,0.06855816394090652,0.35511311888694763,0.12972386181354523,0.036144524812698364,0.011633803136646748,0.23979873955249786,0.5556715130805969,53.27000045776367,63.209999084472656,20.600000381469727,72.58999633789062,67.47000122070312,73.44000244140625,62.36000061035156,60.939998626708984,58.380001068115234,56.68000030517578,68.31999969482422,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2018,16.785465240478516,0.27218517661094666,3.342872381210327,0.23634962737560272,0.06859341263771057,0.41989782452583313,0.13635684549808502,0.08581014722585678,0.016107503324747086,0.26379314064979553,0.7831297516822815,54.689998626708984,63.209999084472656,20.600000381469727,72.87000274658203,67.76000213623047,73.1500015258789,62.06999969482422,60.939998626708984,58.65999984741211,56.68000030517578,68.04000091552734,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2019,21.87502670288086,0.2722642123699188,4.204107761383057,0.31054773926734924,0.07402091473340988,0.4683389961719513,0.1836388260126114,0.12299423664808273,0.03115847148001194,0.3144209384918213,0.9533082246780396,54.689998626708984,63.4900016784668,20.8799991607666,72.87000274658203,67.76000213623047,73.44000244140625,62.06999969482422,60.939998626708984,58.65999984741211,56.959999084472656,67.76000213623047,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2020,24.384572982788086,0.2723023593425751,4.230529308319092,0.379535973072052,0.08793176710605621,0.5627470016479492,0.18614237010478973,0.30247488617897034,0.03443492576479912,0.3539983332157135,1.4865297079086304,56.68000030517578,63.209999084472656,20.600000381469727,72.87000274658203,67.76000213623047,73.44000244140625,62.06999969482422,60.650001525878906,58.65999984741211,56.959999084472656,67.47000122070312,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2021,26.70462417602539,0.27238965034484863,4.23455810546875,0.44875025749206543,0.1556442677974701,0.7241265773773193,0.1966109573841095,0.36307787895202637,0.03588894009590149,0.37367406487464905,1.9055347442626953,58.099998474121094,63.4900016784668,20.8799991607666,72.87000274658203,67.76000213623047,73.44000244140625,62.36000061035156,60.939998626708984,58.65999984741211,56.68000030517578,67.47000122070312,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
1223 Production and operations managers in construction,2022,29.06705093383789,0.2723897397518158,4.24693489074707,0.46368083357810974,0.17749421298503876,0.7571370601654053,0.23315149545669556,0.711586058139801,0.03659321367740631,0.4018213450908661,2.500739812850952,59.22999954223633,63.4900016784668,20.600000381469727,72.58999633789062,67.76000213623047,73.44000244140625,62.06999969482422,60.650001525878906,58.380001068115234,56.68000030517578,66.05000305175781,"1 Legislators, senior officials and managers",12 Corporate managers,122 Production and operations managers
