ssyk2012_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk2012_1,ssyk2012_2,ssyk2012_3
"1211 Finance managers, level 1",2013,3.2559449672698975,0.2328115552663803,1.1871013641357422,0.1298864781856537,,,,0.0019053361611440778,,0.039980996400117874,0.0019053361611440778,54.959999084472656,89.01000213623047,22.100000381469727,81.91000366210938,,,,88.52999877929688,,82.38999938964844,88.7699966430664,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2014,5.381707668304443,0.24903050065040588,1.8936288356781006,0.16982954740524292,,,0.0041479142382740974,0.016513356938958168,,0.051007311791181564,0.016513356938958168,54.72999954223633,89.23999786376953,22.100000381469727,81.68000030517578,,,87.83000183105469,88.7699966430664,,82.38999938964844,88.52999877929688,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2015,9.635780334472656,0.26670315861701965,2.600156307220459,0.21479742228984833,,0.03054668940603733,0.006970121059566736,0.029902156442403793,0.004007997456938028,0.2720799148082733,0.10089483112096786,69.1500015258789,89.01000213623047,21.8700008392334,81.91000366210938,,82.62000274658203,87.58999633789062,88.52999877929688,84.5199966430664,82.62000274658203,85.93000030517578,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2016,15.64883804321289,0.3311106860637665,2.800827980041504,0.21953286230564117,0.058615654706954956,0.3956356942653656,0.1825227439403534,0.049702953547239304,0.011356282979249954,0.3081449866294861,0.6558293104171753,79.30999755859375,89.01000213623047,21.8700008392334,81.91000366210938,84.98999786376953,82.38999938964844,87.58999633789062,88.52999877929688,84.5199966430664,82.62000274658203,83.56999969482422,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2017,16.304237365722656,0.3333129584789276,2.818941593170166,0.24446628987789154,0.08087148517370224,0.39569178223609924,0.18751069903373718,0.05320274457335472,0.016399113461375237,0.32084864377975464,0.6602714657783508,79.55000305175781,89.01000213623047,21.8700008392334,81.91000366210938,84.75,82.62000274658203,87.83000183105469,88.52999877929688,84.75,82.62000274658203,83.33000183105469,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2018,19.11538314819336,0.3334975242614746,3.2295072078704834,0.2589491903781891,0.08091305941343307,0.46787944436073303,0.19709841907024384,0.12630780041217804,0.022705283015966415,0.3529529571533203,0.9508514404296875,80.26000213623047,89.01000213623047,22.100000381469727,81.68000030517578,84.75,82.62000274658203,87.83000183105469,88.52999877929688,84.75,82.38999938964844,83.56999969482422,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2019,24.975128173828125,0.3335943818092346,4.0615363121032715,0.34024202823638916,0.08731536567211151,0.5218559503555298,0.2654426395893097,0.1810407191514969,0.04392126575112343,0.4206925332546234,1.1682658195495605,80.7300033569336,89.23999786376953,22.100000381469727,81.68000030517578,84.98999786376953,82.38999938964844,87.83000183105469,88.52999877929688,84.5199966430664,82.38999938964844,84.04000091552734,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2020,28.09439468383789,0.3336411118507385,4.087061882019043,0.4158268868923187,0.1037246584892273,0.6270519495010376,0.269061416387558,0.4452263414859772,0.04853978753089905,0.47364673018455505,1.8710558414459229,81.44000244140625,89.01000213623047,22.100000381469727,81.91000366210938,84.75,82.62000274658203,87.83000183105469,88.52999877929688,84.75,82.62000274658203,84.75,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2021,30.930072784423828,0.3337480425834656,4.090953826904297,0.49165937304496765,0.1835986077785492,0.8068723082542419,0.28419336676597595,0.5344306230545044,0.05058938264846802,0.49997270107269287,2.3933801651000977,81.44000244140625,89.01000213623047,22.100000381469727,81.68000030517578,84.98999786376953,82.62000274658203,87.58999633789062,88.52999877929688,84.5199966430664,82.38999938964844,84.5199966430664,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2022,34.032901763916016,0.3337481617927551,4.10291051864624,0.5080175995826721,0.2093728929758072,0.8436548709869385,0.3370112478733063,1.0474153757095337,0.051582127809524536,0.5376335382461548,3.2178711891174316,81.20999908447266,89.01000213623047,21.8700008392334,81.91000366210938,84.75,82.38999938964844,87.83000183105469,88.7699966430664,84.5199966430664,82.38999938964844,85.93000030517578,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1211 Finance managers, level 1",2023,38.50556182861328,0.3337482511997223,4.106049060821533,0.5112714767456055,0.28537532687187195,0.8473761677742004,0.5515173673629761,1.3579870462417603,0.05215970799326897,0.9225293397903442,3.6001548767089844,82.1500015258789,89.23999786376953,21.8700008392334,81.68000030517578,84.98999786376953,82.38999938964844,87.83000183105469,88.52999877929688,84.75,82.62000274658203,86.16999816894531,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2010,0.3128972053527832,0.10068966448307037,,0.0299207903444767,,,,,,0.004776971414685249,,87.58999633789062,89.01000213623047,,81.68000030517578,,,,,,82.62000274658203,,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2011,0.5248050689697266,0.20037366449832916,,0.03562495857477188,,,,,,0.009553942829370499,,88.30000305175781,89.01000213623047,,81.68000030517578,,,,,,82.38999938964844,,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2012,0.788327693939209,0.21659260988235474,,0.09159322828054428,,,,0.0006817318499088287,,0.024767469614744186,0.0006817318499088287,87.83000183105469,89.01000213623047,,81.91000366210938,,,,88.52999877929688,,82.38999938964844,88.52999877929688,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2013,3.2559449672698975,0.2328115552663803,1.1871013641357422,0.1298864781856537,,,,0.0019053361611440778,,0.039980996400117874,0.0019053361611440778,55.20000076293945,89.23999786376953,21.8700008392334,81.68000030517578,,,,88.7699966430664,,82.62000274658203,88.52999877929688,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2014,5.381707668304443,0.24903050065040588,1.8936288356781006,0.16982954740524292,,,0.0041479142382740974,0.016513356938958168,,0.051007311791181564,0.016513356938958168,54.4900016784668,89.01000213623047,21.8700008392334,81.91000366210938,,,87.58999633789062,88.52999877929688,,82.62000274658203,88.7699966430664,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2015,9.635780334472656,0.26670315861701965,2.600156307220459,0.21479742228984833,,0.03054668940603733,0.006970121059566736,0.029902156442403793,0.004007997456938028,0.2720799148082733,0.10089483112096786,69.38999938964844,89.23999786376953,22.100000381469727,81.68000030517578,,82.38999938964844,87.83000183105469,88.7699966430664,84.75,82.38999938964844,86.16999816894531,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2016,15.64883804321289,0.3311106860637665,2.800827980041504,0.21953286230564117,0.058615654706954956,0.3956356942653656,0.1825227439403534,0.049702953547239304,0.011356282979249954,0.3081449866294861,0.6558293104171753,79.55000305175781,89.23999786376953,22.100000381469727,81.68000030517578,84.75,82.62000274658203,87.83000183105469,88.7699966430664,84.75,82.38999938964844,83.33000183105469,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2017,16.304237365722656,0.3333129584789276,2.818941593170166,0.24446628987789154,0.08087148517370224,0.39569178223609924,0.18751069903373718,0.05320274457335472,0.016399113461375237,0.32084864377975464,0.6602714657783508,79.30999755859375,89.23999786376953,22.100000381469727,81.68000030517578,84.98999786376953,82.38999938964844,87.58999633789062,88.7699966430664,84.5199966430664,82.38999938964844,83.56999969482422,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2018,19.11538314819336,0.3334975242614746,3.2295072078704834,0.2589491903781891,0.08091305941343307,0.46787944436073303,0.19709841907024384,0.12630780041217804,0.022705283015966415,0.3529529571533203,0.9508514404296875,80.0199966430664,89.23999786376953,21.8700008392334,81.91000366210938,84.98999786376953,82.38999938964844,87.58999633789062,88.7699966430664,84.5199966430664,82.62000274658203,83.33000183105469,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2019,24.975128173828125,0.3335943818092346,4.0615363121032715,0.34024202823638916,0.08731536567211151,0.5218559503555298,0.2654426395893097,0.1810407191514969,0.04392126575112343,0.4206925332546234,1.1682658195495605,80.5,89.01000213623047,21.8700008392334,81.91000366210938,84.75,82.62000274658203,87.58999633789062,88.7699966430664,84.75,82.62000274658203,83.80999755859375,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2020,28.09439468383789,0.3336411118507385,4.087061882019043,0.4158268868923187,0.1037246584892273,0.6270519495010376,0.269061416387558,0.4452263414859772,0.04853978753089905,0.47364673018455505,1.8710558414459229,81.20999908447266,89.23999786376953,21.8700008392334,81.68000030517578,84.98999786376953,82.38999938964844,87.58999633789062,88.7699966430664,84.5199966430664,82.38999938964844,84.5199966430664,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2021,30.930072784423828,0.3337480425834656,4.090953826904297,0.49165937304496765,0.1835986077785492,0.8068723082542419,0.28419336676597595,0.5344306230545044,0.05058938264846802,0.49997270107269287,2.3933801651000977,81.20999908447266,89.23999786376953,21.8700008392334,81.91000366210938,84.75,82.38999938964844,87.83000183105469,88.7699966430664,84.75,82.62000274658203,84.27999877929688,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2022,34.032901763916016,0.3337481617927551,4.10291051864624,0.5080175995826721,0.2093728929758072,0.8436548709869385,0.3370112478733063,1.0474153757095337,0.051582127809524536,0.5376335382461548,3.2178711891174316,81.44000244140625,89.23999786376953,22.100000381469727,81.68000030517578,84.98999786376953,82.62000274658203,87.58999633789062,88.52999877929688,84.75,82.62000274658203,86.16999816894531,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1212 Finance managers, level 2",2023,38.50556182861328,0.3337482511997223,4.106049060821533,0.5112714767456055,0.28537532687187195,0.8473761677742004,0.5515173673629761,1.3579870462417603,0.05215970799326897,0.9225293397903442,3.6001548767089844,82.38999938964844,89.01000213623047,22.100000381469727,81.91000366210938,84.75,82.62000274658203,87.58999633789062,88.7699966430664,84.5199966430664,82.38999938964844,85.93000030517578,1 Managers,12 Administrative and commercial managers,121 Finance managers
"1221 Human resource managers, level 1",2010,0.266180157661438,0.08159701526165009,,0.026087965816259384,,,,,,0.004735609516501427,,63.0,58.5099983215332,,60.63999938964844,,,,,,80.97000122070312,,1 Managers,12 Administrative and commercial managers,122 Human resource managers
"1221 Human resource managers, level 1",2011,0.4455448389053345,0.16237905621528625,,0.031061436980962753,,,,,,0.009471219033002853,,63.95000076293945,58.75,,60.63999938964844,,,,,,81.20999908447266,,1 Managers,12 Administrative and commercial managers,122 Human resource managers
"1221 Human resource managers, level 1",2012,0.679138720035553,0.1755225956439972,,0.07986021786928177,,,,0.0006280697998590767,,0.024553023278713226,0.0006280697998590767,64.41999816894531,58.5099983215332,,60.63999938964844,,,,81.44000244140625,,81.20999908447266,81.20999908447266,1 Managers,12 Administrative and commercial managers,122 Human resource managers
"1221 Human resource managers, level 1",2013,2.8154635429382324,0.18866612017154694,1.0160038471221924,0.11324814707040787,,,,0.0017553591169416904,,0.0396348275244236,0.0017553591169416904,19.270000457763672,58.75,4.849999904632568,60.869998931884766,,,,81.44000244140625,,81.20999908447266,81.20999908447266,1 Managers,12 Administrative and commercial managers,122 Human resource managers
"1221 Human resource managers, level 1",2014,4.666235446929932,0.20180965960025787,1.620699167251587,0.14807453751564026,,,0.0037359402049332857,0.015213523991405964,,0.05056567117571831,0.015213523991405964,19.5,58.75,4.849999904632568,60.869998931884766,,,78.37000274658203,81.20999908447266,,80.97000122070312,81.44000244140625,1 Managers,12 Administrative and commercial managers,122 Human resource managers
"1221 Human resource managers, level 1",2015,8.502408981323242,0.21613125503063202,2.2253944873809814,0.18728207051753998,,0.029376814141869545,0.006277843378484249,0.02754843793809414,0.003924096003174782,0.26972416043281555,0.09496577829122543,28.719999313354492,58.75,4.849999904632568,60.63999938964844,,78.83999633789062,78.12999725341797,81.20999908447266,83.33000183105469,81.20999908447266,78.83999633789062,1 Managers,12 Administrative and commercial managers,122 Human resource managers
